StationID,WaterbodyName,Type,Latitude,Longitude,AU_ID
FBSRH119M1,null,Chemistry,43.413014,-96.648793,null
FBSRLAONM1,Lake Alvin,Chemistry,43.440569,-96.609623,SD-BS-L-ALVIN_01
SWLABAC4401,Lake Alvin,Chemistry,43.442894,-96.613742,SD-BS-L-ALVIN_01
SWLABAC9118,Wall Lake,Chemistry,43.528973,-96.953344,SD-BS-L-WALL_01
SWLABAC9105,Covell Lake,Chemistry,43.55327,-96.745463,SD-BS-L-COVELL_01
SWLAZZZ4402C,null,Chemistry,43.204134,-96.555704,SD-BS-L-LAKOTA_01
SWLAZZZ4402B,null,Chemistry,43.207261,-96.558561,SD-BS-L-LAKOTA_01
SWLAZZZ4402,null,Chemistry,43.207261,-96.558561,SD-BS-L-LAKOTA_01
SWLAZZZ4402A,null,Chemistry,43.21021,-96.561696,SD-BS-L-LAKOTA_01
SWLABAC4402,null,Chemistry,43.211133,-96.560047,SD-BS-L-LAKOTA_01
SWLABAC2201,Amsden Dam,Chemistry,45.355519,-97.967772,SD-JA-L-AMSDEN_01
SWLABAC9403,Lake Byron,Chemistry,44.554695,-98.148966,SD-JA-L-BYRON_01
SWLABAC9301,Elm Lake,Chemistry,45.853102,-98.710642,SD-JA-L-ELM_01
SWLABAC9406,Ravine Lake,Chemistry,44.374296,-98.203487,SD-JA-L-RAVINE_01
SWLABAC9309,Richmond Lake,Chemistry,45.534341,-98.617603,SD-JA-L-RICHMOND_01
SWLABAC4502,Brakke Dam,Chemistry,43.893841,-99.957221,SD-MI-L-BRAKKE_01
SWLABAC4503,Byre Lake,Chemistry,43.929334,-99.83646,SD-MI-L-BYRE_01
SWLABAC5901,Cottonwood Lake,Chemistry,44.831416,-99.917557,SD-MI-L-COTTONWOOD_01
SWLABAC9704,Lake Yankton,Chemistry,42.852369,-97.467922,SD-MI-L-YANKTON_01
SWLABAC6103,Swan Lake,Chemistry,43.218731,-97.101641,SD-VM-L-SWAN_01
SWLABAC6202,McCook Lake,Chemistry,42.536182,-96.505304,SD-MI-L-MCCOOK_01
SWLABAC2701,Angostura Reservoir,Chemistry,43.33192,-103.415226,SD-CH-L-ANGOSTURA_01
SWLABAC2105,Center Lake,Chemistry,43.803012,-103.418953,SD-CH-L-CENTER_01
SWLABAC2107,Legion Lake,Chemistry,43.76076,-103.461425,SD-CH-L-LEGION_01
SWLABAC2705,Cold Brook Reservoir,Chemistry,43.456957,-103.489842,SD-CH-L-COLD_BROOK_01
SWLABAC9223,Pactola Reservoir,Chemistry,44.065179,-103.494461,SD-CH-L-PACTOLA_01
SWLABAC9908,Mirror Lake East,Chemistry,44.559745,-104.015035,SD-BF-L-MIRROR_EAST_01
SWLABAC9904,Mirror Lake West,Chemistry,44.560984,-104.020175,SD-BF-L-MIRROR_WEST_01
SWLABAC5315,Shadehill Reservoir,Chemistry,45.757192,-102.215908,SD-GR-L-SHADEHILL_01
SWLABAC1503,Orman Dam (Belle Fourche Reservoir),Chemistry,44.717731,-103.704616,SD-BF-L-ORMAN_01
LOWERBSLBSM21A,Big Sioux River,Chemistry,42.554185,-96.476299,SD-BS-R-BIG_SIOUX_17
FBSRPPCGD,null,Chemistry,43.691322,-96.51421,null
GRBHS01,null,Chemistry,44.35569,-103.745663,null
WWCABVGR01,Whitewood Creek,Chemistry,44.358345,-103.73973,SD-BF-R-WHITEWOOD_01
WWCBGR01WWCBGR01,Whitewood Creek,Chemistry,44.361701,-103.740337,SD-BF-R-WHITEWOOD_02
WWCABDW01,Whitewood Creek,Chemistry,44.370508,-103.728931,SD-BF-R-WHITEWOOD_02
SWLABAC4830,Nine Mile Lake,Chemistry,45.772681,-97.463148,SD-JA-L-NINE_MILE_01
REFDEVA-056,null,Chemistry,44.33825,-97.7009,null
BELLEIMPHCR10,null,Chemistry,44.748814,-103.513525,
BELLEIMPHCR11,Horse Creek,Chemistry,44.722281,-103.505297,SD-BF-R-HORSE_01_USGS
HAB9118A,Wall Lake,Chemistry,43.531,-96.962,SD-BS-L-WALL_01
HAB3201A,Lake Albert,Chemistry,44.53,-97.129,SD-BS-L-ALBERT_01
HAB2226A,Waubay Lake,Chemistry,45.394,-97.488,SD-BS-L-WAUBAY_01
HAB2207A,Blue Dog Lake,Chemistry,45.356,-97.317,SD-BS-L-BLUE_DOG_01
HAB4306A,Lake Herman,Chemistry,43.993,-97.162,SD-BS-L-HERMAN_01
SWLABAC2305,Lake Cochrane,Chemistry,44.712679,-96.480109,SD-MN-L-COCHRANE_01
SCYCOM9702,Marindahl Lake,Chemistry,43.0458,-97.2589,SD-VM-L-MARINDAHL_01
SCY9702A,Marindahl Lake,Chemistry,43.037228,-97.257746,SD-VM-L-MARINDAHL_01
SCY9701A,Beaver Lake,Chemistry,43.009108,-97.445177,SD-JA-L-BEAVER_01
SCYCOM9701,Beaver Lake,Chemistry,43.0143,-97.4475,SD-JA-L-BEAVER_01
SWLAZZZ4805A,Bullhead Lake,Chemistry,45.71661,-97.475486,SD-JA-L-BULLHEAD_02
SWLAZZZ4805B,Bullhead Lake,Chemistry,45.712817,-97.473333,SD-JA-L-BULLHEAD_02
SWLAZZZ4805C,Bullhead Lake,Chemistry,45.710045,-97.469471,SD-JA-L-BULLHEAD_02
SWLAZZZ4805,Bullhead Lake,Chemistry,45.712817,-97.473333,SD-JA-L-BULLHEAD_02
SWLABAC4805,Bullhead Lake,Chemistry,45.709264,-97.474052,SD-JA-L-BULLHEAD_02
SWLAZZZ9902,null,Chemistry,44.564742,-103.994514,SD-BF-L-COX_01
SWLABAC9902,null,Chemistry,44.564798,-103.994774,SD-BF-L-COX_01
SWLAZZZ9313,Wylie Lake,Chemistry,45.488601,-98.513352,SD-JA-L-WYLIE_01
SWLABAC9313,Wylie Lake,Chemistry,45.489503,-98.514877,SD-JA-L-WYLIE_01
SWLAZZZ2910A,Summit Lake,Chemistry,45.28598,-97.011667,SD-MN-L-SUMMIT_01
SWLAZZZ2910B,Summit Lake,Chemistry,45.283231,-97.011019,SD-MN-L-SUMMIT_01
SWLAZZZ2910C,Summit Lake,Chemistry,45.281178,-97.012017,SD-MN-L-SUMMIT_01
SWLAZZZ2910,Summit Lake,Chemistry,45.283231,-97.011019,SD-MN-L-SUMMIT_01
SWLABAC2910,Summit Lake,Chemistry,45.287454,-97.012138,SD-MN-L-SUMMIT_01
SWLABAC9906,null,Chemistry,44.198931,-103.660587,SD-CH-L-ROUBAIX_01
SWLAZZZ9113A,North Island Lake,Chemistry,43.793049,-97.135084,SD-BS-L-ISLAND_N_01
SWLAZZZ9113B,North Island Lake,Chemistry,43.795713,-97.130601,SD-BS-L-ISLAND_N_01
SWLAZZZ9113,North Island Lake,Chemistry,43.795713,-97.130601,SD-BS-L-ISLAND_N_01
SWLAZZZ9113C,North Island Lake,Chemistry,43.797153,-97.124297,SD-BS-L-ISLAND_N_01
SWLABAC9113,North Island Lake,Chemistry,43.79037,-97.130375,SD-BS-L-ISLAND_N_01
SWLABAC4814,Four Mile Lake,Chemistry,45.718956,-97.477626,SD-JA-L-FOUR_MILE_01
SWLABAC2110,Stockade Lake,Chemistry,43.767851,-103.509986,SD-CH-L-STOCKADE_01
SWLABAC9701,Beaver Lake,Chemistry,43.00926,-97.445128,SD-JA-L-BEAVER_01
SWLABAC9204,Canyon Lake,Chemistry,44.059349,-103.293684,SD-CH-L-CANYON_01
SWLABAC4808,Cottonwood Lake,Chemistry,45.726931,-97.434016,SD-JA-L-COTTONWOOD_M_01
SWLABAC4904,Curlew Lake,Chemistry,44.24075,-102.756717,SD-CH-L-CURLEW_01
SWLABAC9207,Deerfield Lake,Chemistry,44.021742,-103.788192,SD-CH-L-DEERFIELD_01
SWLABAC4905,null,Chemistry,44.982081,-102.051366,SD-CH-L-DURKEE_01
SWLABAC9213,Horsethief Lake,Chemistry,43.891222,-103.48251,SD-CH-L-HORSETHIEF_01
SWLABAC9404,Lake Cavour,Chemistry,44.407495,-98.035446,SD-JA-L-CAVOUR_01
SWLABAC2802,Lake Faulkton,Chemistry,45.034341,-99.174446,SD-JA-L-FAULKTON_01
SWLABAC3502,Lake Gardner,Chemistry,45.605338,-103.609042,SD-GR-L-GARDNER_01
SWLABAC4208,Lake Henry,Chemistry,44.315681,-97.48935,SD-VM-L-HENRY_01
SWLABAC9801,Lake Mitchell,Chemistry,43.747854,-98.032913,SD-JA-L-MITCHELL_01
SWLABAC4222,Lake Thompson,Chemistry,44.318439,-97.428444,SD-VM-L-THOMPSON_01
SWLABAC9243,New Wall Lake,Chemistry,43.980397,-102.277371,SD-CH-L-NEW_WALL_01
SWLABAC1502,Newell City Pond,Chemistry,44.716782,-103.45111,SD-BF-L-NEWELL_CITY_01
SWLABAC4803,North Buffalo Lake,Chemistry,45.635157,-97.294937,SD-JA-L-N_BUFFALO_01
SWLABAC4223,Whitewood Lake,Chemistry,44.308881,-97.357869,SD-VM-L-WHITEWOOD_01
FBSRSK250,Skunk Creek,Chemistry,43.761053,-96.872688,SD-BS-R-SKUNK_01
FBSRSK254,Skunk Creek,Chemistry,43.703026,-96.887266,SD-BS-R-SKUNK_01
FBSRI90BSR,Big Sioux River,Chemistry,43.609722,-96.744166,SD-BS-R-BIG_SIOUX_08
FBSRSFFPBSR,Big Sioux River,Chemistry,43.55897,-96.72157,SD-BS-R-BIG_SIOUX_10
FBSRSFCDPBSR,Big Sioux River,Chemistry,43.568391,-96.708905,SD-BS-R-BIG_SIOUX_11
LPA3215,Lake Poinsett,Chemistry,44.5656,-97.0734,SD-BS-L-POINSETT_01
LPA3215A,Lake Poinsett,Chemistry,44.5396,-97.0742,SD-BS-L-POINSETT_01
LPA3215B,Lake Poinsett,Chemistry,44.557053,-97.128151,SD-BS-L-POINSETT_01
LPA3215C,Lake Poinsett,Chemistry,44.59261,-97.073574,SD-BS-L-POINSETT_01
LPA3215D,Lake Poinsett,Chemistry,44.571792,-97.04268,SD-BS-L-POINSETT_01
MNRCBDP,Rapid Creek,Chemistry,44.056337,-103.303424,SD-CH-R-RAPID_02
LCA2305,Lake Cochrane,Chemistry,44.7086,-96.4784,SD-MN-L-COCHRANE_01
LCA2305A,Lake Cochrane,Chemistry,44.71269,-96.48008,SD-MN-L-COCHRANE_01
LCA2305B,Lake Cochrane,Chemistry,44.70781,-96.48665,SD-MN-L-COCHRANE_01
MN2110A,Stockade Lake,Chemistry,43.7679,-103.51,SD-CH-L-STOCKADE_01
MN2111A,Sylvan Lake,Chemistry,43.8461,-103.5624,SD-CH-L-SYLVAN_01
MN2111B,Sylvan Lake,Chemistry,43.8441,-103.5625,SD-CH-L-SYLVAN_01
NM4830,Nine Mile Lake,Chemistry,45.767,-97.4655,SD-JA-L-NINE_MILE_01
NM4830A,Nine Mile Lake,Chemistry,45.772681,-97.463148,SD-JA-L-NINE_MILE_01
REFDEVA-030,Hidewood Creek,Chemistry,44.665323,-96.863293,SD-BS-R-HIDEWOOD_01
REFDEVA-023,null,Chemistry,45.015709,-97.102393,null
SCY9704A,Lake Yankton,Chemistry,42.852369,-97.467922,SD-MI-L-YANKTON_01
SCYCOM9704,Lake Yankton,Chemistry,42.8586,-97.4784,SD-MI-L-YANKTON_01
SCYMRRP,Missouri River (Lewis and Clark Lake),Chemistry,42.866011,-97.384815,SD-MI-R-LEWIS_AND_CLARK_01
MNLM9801A,Lake Mitchell,Chemistry,43.747854,-98.032913,SD-JA-L-MITCHELL_01
MNLM9801B,Lake Mitchell,Chemistry,43.765032,-98.058343,SD-JA-L-MITCHELL_01
MNLM9801C,Lake Mitchell,Chemistry,43.742774,-98.036351,SD-JA-L-MITCHELL_01
MNLM9801,Lake Mitchell,Chemistry,43.7521,-98.0417,SD-JA-L-MITCHELL_01
CROW1,Crow Creek,Chemistry,44.557662,-104.013438,SD-BF-R-CROW_01_USGS
HIGHLAND1,Highland Creek,Chemistry,43.629369,-103.439218,SD-CH-R-HIGHLAND_01_USGS
VICTORIA1,Victoria Creek,Chemistry,44.018161,-103.385827,SD-CH-R-VICTORIA_01_USGS
BEAVER1,Beaver Creek,Chemistry,43.462382,-103.304868,SD-CH-R-BEAVER_01_USGS
HORSEHD1,Horsehead Creek,Chemistry,43.277425,-103.358267,SD-CH-R-HORSEHEAD_01_USGS
BLACKPP1,Black Pipe Creek,Chemistry,43.755378,-101.227683,SD-WH-R-BLACKPIPE_01_USGS
COTTONWOOD1,Cottonwood Creek,Chemistry,43.624901,-100.850233,SD-WH-R-COTTONWOOD_01
WPP683,Belle Fourche River,Chemistry,44.670461,-103.487341,SD-BF-R-BELLE_FOURCHE_02
WWP681,Belle Fourche River,Chemistry,44.636166,-103.427585,SD-BF-R-BELLE_FOURCHE_03
WPP880,Belle Fourche River,Chemistry,44.513056,-103.136389,SD-BF-R-BELLE_FOURCHE_04
WHTWD2,Whitewood Creek,Chemistry,44.371277,-103.728737,SD-BF-R-WHITEWOOD_02
WPP126,Bear Butte Creek,Chemistry,44.322853,-103.650974,SD-BF-R-BEAR_BUTTE_01
WPP125,Bear Butte Creek,Chemistry,44.33439,-103.64053,SD-BF-R-BEAR_BUTTE_02
WPP119,Fantail Creek,Chemistry,44.3366,-103.79394,SD-BF-R-FANTAIL_01
FFKeizD,null,FishFlesh,45.93112,-99.201,null
FFGardnerL,Lake Gardner,FishFlesh,45.6089,-103.611,SD-GR-L-GARDNER_01
FFSixmileL,null,FishFlesh,45.73824,-97.4724,null
FFBearButteRes,null,FishFlesh,44.45684,-103.448,
FFFishL,Fish Lake,FishFlesh,44.60426,-96.4801,SD-MN-L-FISH_01
FFCookstoveD,null,FishFlesh,44.21202,-100.368,null
FFSwan01,Swan Lake,FishFlesh,43.22091,-97.0986,SD-VM-L-SWAN_01
SWLABAC2220,Pierpont Lake,Chemistry,45.460695,-97.833019,SD-JA-L-PIERPONT_01
REFDEVA-027,null,Chemistry,45.341755,-97.233131,null
REFDEVA-119,null,Chemistry,45.172653,-96.601059,null
REFDEVA-199,null,Chemistry,44.81548,-96.485087,null
REFDEVA-099,null,Chemistry,45.172653,-96.601059,null
RDWTR01RTBN,Redwater River,Chemistry,44.591909,-103.87002,SD-BF-R-REDWATER_01_USGS
RAPID01RTBN,Rapid Creek,Chemistry,44.08748,-103.572314,SD-CH-R-RAPID_01
LTTLSPRFSH01RTBN,Little Spearfish Creek,Chemistry,44.35023,-103.932342,SD-BF-R-LITTLE_SPEARFISH_01_USGS
SPRFSH05RTBN,Spearfish Creek,Chemistry,44.543496,-103.874872,SD-BF-R-SPEARFISH_05
WHTWD06RTBN,Whitewood Creek,Chemistry,44.541716,-103.571817,SD-BF-R-WHITEWOOD_06
SWLABAC3202,Clear Lake (Hamlin),Chemistry,44.77476,-97.169844,SD-BS-L-CLEAR_H_01
SWLABAC9503,Dry Lake,Chemistry,45.035822,-97.306776,SD-BS-L-DRY_01
SWLABAC4807,Clear Lake,Chemistry,45.686814,-97.344938,SD-JA-L-CLEAR_M_01
SWLABAC3404,Lake Hanson,Chemistry,43.623653,-97.800409,SD-JA-L-HANSON_01
SWLABAC1205,Henry Reservoir,Chemistry,43.142701,-97.69578,SD-JA-L-HENRY_01
SWLABAC2502,Corsica Lake,Chemistry,43.408442,-98.295337,SD-MI-L-CORSICA_01
SWLABAC1703,Dante Lake,Chemistry,43.066957,-98.176708,SD-MI-L-DANTE_01
SWLABAC2608,North Scatterwood Lake,Chemistry,45.26277,-98.753259,SD-JA-L-NORTH_SCATTERWOOD_01
SWLABAC5709,Twin Lakes,Chemistry,44.778227,-98.517235,SD-JA-L-TWIN_02
SWLABAC9314,null,Chemistry,45.709076,-98.601018,SD-JA-L-WILLOW_CREEK_01
SWLAZZZ9314A,null,Chemistry,45.71344,-98.592912,SD-JA-L-WILLOW_CREEK_01
SWLAZZZ9314,null,Chemistry,45.706227,-98.59359,SD-JA-L-WILLOW_CREEK_01
SWLAZZZ9314B,null,Chemistry,45.706227,-98.59359,SD-JA-L-WILLOW_CREEK_01
SWLAZZZ9314C,null,Chemistry,45.708467,-98.610296,SD-JA-L-WILLOW_CREEK_01
SWLABAC5606,Twin Lakes,Chemistry,43.961592,-98.33165,SD-JA-L-TWIN_01
SWLABAC1015,Wilmarth Lake,Chemistry,43.860307,-98.58332,SD-JA-L-WILMARTH_01
SWLABAC4102,Murdo Dam,Chemistry,43.921434,-100.723233,SD-BA-L-MURDO_01
SWLABAC3004,Burke Lake,Chemistry,43.176965,-99.257003,SD-MI-L-BURKE_01
SWLABAC6009,Roosevelt Lake,Chemistry,43.203228,-99.614884,SD-MI-L-ROOSEVELT_01
SWLABAC4703,Eureka Lake,Chemistry,45.768903,-99.633574,SD-MI-L-EUREKA_01
SWLABAC1608,Lake Pocasse,Chemistry,45.904844,-100.285809,SD-MI-L-POCASSE_01
SWLABAC9504,Goose Lake,Chemistry,44.854955,-97.287726,SD-BS-L-GOOSE_01
SWLAZZZ9504A,Goose Lake,Chemistry,44.853743,-97.269558,SD-BS-L-GOOSE_01
SWLAZZZ9504B,Goose Lake,Chemistry,44.847661,-97.282971,SD-BS-L-GOOSE_01
SWLAZZZ9504C,Goose Lake,Chemistry,44.840287,-97.267845,SD-BS-L-GOOSE_01
SWLAZZZ9504,Goose Lake,Chemistry,44.847661,-97.282971,SD-BS-L-GOOSE_01
SWLABAC1806,Dry Lake Number 2,Chemistry,44.67146,-97.695864,SD-BS-L-DRY_NO2_01
SWLAZZZ1806A,Dry Lake Number 2,Chemistry,44.679358,-97.677922,SD-BS-L-DRY_NO2_01
SWLAZZZ1806B,Dry Lake Number 2,Chemistry,44.690293,-97.625693,SD-BS-L-DRY_NO2_01
SWLAZZZ1806,Dry Lake Number 2,Chemistry,44.690293,-97.625693,SD-BS-L-DRY_NO2_01
SWLAZZZ1806C,Dry Lake Number 2,Chemistry,44.709974,-97.601843,SD-BS-L-DRY_NO2_01
HAB5502B,Big Stone Lake,Chemistry,45.467181,-96.743055,SD-MN-L-BIG_STONE_01
HAB5502A,Big Stone Lake,Chemistry,45.302351,-96.464088,SD-MN-L-BIG_STONE_01
HAB4302A,Brant Lake,Chemistry,43.91555,-96.93071,SD-BS-L-BRANT_01
HAB4401B,Lake Alvin,Chemistry,43.435503,-96.629517,SD-BS-L-ALVIN_01
HAB4401A,Lake Alvin,Chemistry,43.442591,-96.61862,SD-BS-L-ALVIN_01
HAB9606A,Lake Campbell,Chemistry,44.223381,-96.838615,SD-BS-L-CAMPBELL_01
HAB2305A,Lake Cochrane,Chemistry,44.707829,-96.486615,SD-MN-L-COCHRANE_01
HAB9609A,Lake Hendricks,Chemistry,44.480411,-96.476716,SD-MN-L-HENDRICKS_01
HAB4306B,Lake Herman,Chemistry,43.990454,-97.185246,SD-BS-L-HERMAN_01
HAB4306A,Lake Herman,Chemistry,43.992119,-97.162249,SD-BS-L-HERMAN_01
HAB9508C,Lake Kampeska,Chemistry,44.9492,-97.188162,SD-BS-L-KAMPESKA_01
HAB9508A,Lake Kampeska,Chemistry,44.933848,-97.170654,SD-BS-L-KAMPESKA_01
HAB9508B,Lake Kampeska,Chemistry,44.917592,-97.243503,SD-BS-L-KAMPESKA_01
HAB4309B,Lake Madison,Chemistry,43.970846,-97.065488,SD-BS-L-MADISON_01
HAB4309A,Lake Madison,Chemistry,43.973621,-97.035395,SD-BS-L-MADISON_01
HAB3215C,Lake Poinsett,Chemistry,44.571792,-97.04268,SD-BS-L-POINSETT_01
HAB5521A,Lake Traverse,Chemistry,45.673445,-96.805092,SD-RD-L-TRAVERSE_01
HAB9517B,Pelican Lake,Chemistry,44.883965,-97.137961,SD-BS-L-PELICAN_01
HAB9517A,Pelican Lake,Chemistry,44.864667,-97.211374,SD-BS-L-PELICAN_01
HAB2219B,Pickerel Lake,Chemistry,45.492442,-97.265198,SD-BS-L-PICKEREL_01
HAB9118B,Wall Lake,Chemistry,43.531003,-96.962445,SD-BS-L-WALL_01
HAB9118A,Wall Lake,Chemistry,43.530859,-96.961771,SD-BS-L-WALL_01
HAB9615A,West Oakwood Lake,Chemistry,44.449666,-96.98952,SD-BS-L-W_OAKWOOD_01
HAB4613A,East Vermillion Lake,Chemistry,43.590693,-97.170246,SD-VM-L-E_VERMILLION_01
HAB9301A,Elm Lake,Chemistry,45.910571,-98.686688,SD-JA-L-ELM_01
HAB9801A,Lake Mitchell,Chemistry,43.765032,-98.058343,SD-JA-L-MITCHELL_01
HAB9801B,Lake Mitchell,Chemistry,43.742774,-98.036351,SD-JA-L-MITCHELL_01
HAB4222A,Lake Thompson,Chemistry,44.264833,-97.491765,SD-VM-L-THOMPSON_01
HAB2606A,Mina Lake,Chemistry,45.443039,-98.73189,SD-JA-L-MINA_01
HAB9309B,Richmond Lake,Chemistry,45.546968,-98.619356,SD-JA-L-RICHMOND_01
HAB9309A,Richmond Lake,Chemistry,45.531889,-98.592501,SD-JA-L-RICHMOND_01
HAB9309C,Richmond Lake,Chemistry,45.53393,-98.624019,SD-JA-L-RICHMOND_01
HAB9233A,Sheridan Lake,Chemistry,43.969062,-103.481083,SD-CH-L-SHERIDAN_01
HAB2110A,Stockade Lake,Chemistry,43.769736,-103.518697,SD-CH-L-STOCKADE_01
HAB2111A,null,Chemistry,43.844058,-103.56249,"SD-CH-L-SYLVAN_01
"
LPADRYOUT,null,Chemistry,44.602004,-97.06276,
LPA3201A,Lake Albert,Chemistry,44.53,-97.129,SD-BS-L-ALBERT_01
LPA3201,Lake Albert,Chemistry,44.5343,-97.146,SD-BS-L-ALBERT_01
LPAALBERTOUT,Lake Albert,Chemistry,44.563048,-97.128375,SD-BS-L-ALBERT_01
JennyGulchGold,null,Chemistry,44.103793,-103.560709,null
SWQBlank,null,Chemistry,44.365393,-100.345913,null
SWLABAC9221,null,Chemistry,44.107857,-102.842033,SD-CH-L-NEW_UNDERWOOD_01
SWLABAC2706,Cottonwood Springs Lake,Chemistry,43.442397,-103.57056,SD-CH-L-COTTONWOOD_SPRINGS_01
SWLABAC1501,Newell Lake,Chemistry,44.834971,-103.389351,SD-BF-L-NEWELL_01
SWLABAC4901,null,Chemistry,44.46035,-103.441123,SD-BF-L-BEAR_BUTTE_01
SWLABAC2102,Lakota Lake,Chemistry,43.850531,-103.398154,SD-CH-L-LAKOTA_01
NWQI_DAW1,null,Chemistry,43.144176,-97.716161,null
NWQI_DAW2,null,Chemistry,43.130905,-97.715942,null
SCVVERM,Vermillion River,Chemistry,42.817331,-96.92413,SD-VM-R-VERMILLION_03
MNMEDARY,null,Chemistry,44.267689,-96.687796,SD-BS-R-MEDARY_01
MN2105A,Center Lake,Chemistry,43.80301,-103.41895,SD-CH-L-CENTER_01
MNRC4H,Rapid Creek,Chemistry,44.07901,-103.20378,SD-CH-R-RAPID_03
MNSCUT,null,Chemistry,43.554495,-96.814118,null
MNBSI90,Big Sioux River,Chemistry,43.609967,-96.744442,SD-BS-R-BIG_SIOUX_10
MNGPRA,Missouri River (Lewis and Clark Lake),Chemistry,42.858331,-97.548199,SD-MI-R-LEWIS_AND_CLARK_01
MNHB,Missouri River (Lewis and Clark Lake),Chemistry,42.871234,-97.496641,SD-MI-R-LEWIS_AND_CLARK_01
MNHL,null,Chemistry,42.8715,-97.48151,null
460198,null,Chemistry,43.415652,-97.205298,null
460197,null,Chemistry,43.433567,-97.838196,null
460196,null,Chemistry,44.032644,-98.110759,null
460195,null,Chemistry,44.074199,-97.991654,null
460199,null,Chemistry,43.126621,-96.997163,SD-VM-R-TURKEY_RIDGE_01
SWLABAC9619,Lake Sinai,Chemistry,44.273698,-97.069285,SD-BS-L-SINAI_01
SWLABAC4217,null,Chemistry,44.482954,-97.605901,SD-VM-L-SPIRIT_01
SWLAZZZ4217,null,Chemistry,44.493846,-97.609255,SD-VM-L-SPIRIT_01
SWLAZZZ4217A,null,Chemistry,44.494782,-97.622125,SD-VM-L-SPIRIT_01
SWLAZZZ4217B,null,Chemistry,44.495045,-97.609045,SD-VM-L-SPIRIT_01
SWLAZZZ4217C,null,Chemistry,44.494445,-97.5967,SD-VM-L-SPIRIT_01
460200,null,Chemistry,43.380936,-99.883229,null
SWLABAC2203,Antelope Lake,Chemistry,45.297278,-97.491897,SD-BS-L-ANTELOPE_01
SWLABAC2408,Lake Isabel,Chemistry,45.436494,-101.41755,SD-GR-L-ISABEL_01
SWLABAC2411,Little Moreau No. 1,Chemistry,45.346947,-101.093815,SD-MU-L-LITTLE_MOREAU_NO1_01
SWLABAC3304,Jones Lake,Chemistry,44.470162,-98.94733,SD-JA-L-JONES_01
SWLABAC4806,Cattail Lake,Chemistry,45.656466,-97.527737,SD-JA-L-CATTAIL_01
SWLABAC5103,Lake Carthage,Chemistry,44.17844,-97.705533,SD-JA-L-CARTHAGE_01
SWLAZZZ2203,Antelope Lake,Chemistry,45.288815,-97.477942,SD-BS-L-ANTELOPE_01
SWLAZZZ2203A,Antelope Lake,Chemistry,45.2928,-97.485941,SD-BS-L-ANTELOPE_01
SWLAZZZ2203B,Antelope Lake,Chemistry,45.288815,-97.477942,SD-BS-L-ANTELOPE_01
SWLAZZZ2203C,Antelope Lake,Chemistry,45.284208,-97.472684,SD-BS-L-ANTELOPE_01
HENRYTRIB1,null,Chemistry,44.372249,-97.497269,null
MN9704,Lake Yankton,Chemistry,42.8523,-97.4679,SD-MI-L-YANKTON_01
MNMB,Missouri River (Lewis and Clark Lake),Chemistry,42.8618,-97.526,SD-MI-R-LEWIS_AND_CLARK_01
FBSRSK258,Skunk Creek,Chemistry,43.645162,-96.913829,SD-BS-R-SKUNK_01
FBSRSRCHWY11,Split Rock Creek,Chemistry,43.550052,-96.591292,SD-BS-R-SPLIT_ROCK_01_USGS
MNFRHN,null,Chemistry,43.418893,-103.45889,null
MNFRBP,null,Chemistry,43.427693,-103.47499,null
MNFREP,null,Chemistry,43.442093,-103.48089,null
MNLTLELK,null,Chemistry,44.246093,-103.42789,null
MNDALTON,null,Chemistry,44.230501,-103.475099,null
SWLABAC3212,Lake Marsh,Chemistry,44.650348,-97.209155,SD-BS-L-MARSH_01
SFRAPID,null,Chemistry,44.145522,-103.845174,
MNSC,Spearfish Creek,Chemistry,44.5434,-103.8748,SD-BF-R-SPEARFISH_05
MN1503A,Orman Dam (Belle Fourche Reservoir),Chemistry,44.7387,-103.6927,SD-BF-L-ORMAN_01
MN5502A,Big Stone Lake,Chemistry,45.4067,-96.6779,SD-MN-L-BIG_STONE_01
MNNFWR,null,Chemistry,45.3258,-96.6742,null
MNNFWRT,null,Chemistry,45.3356,-96.6737,null
MNNC,null,Chemistry,44.0043,-103.8492,null
MNSFCC,null,Chemistry,44.0119,-103.8313,null
MNRCDC,Rapid Creek,Chemistry,44.0443,-103.357,SD-CH-R-RAPID_02
HAB3305,Lake Louise,Chemistry,44.62348,-99.14013,SD-JA-L-LOUISE_01
SWLABAC3006,Fairfax Lake,Chemistry,43.049128,-98.880931,SD-MI-L-FAIRFAX_01
SWLABAC6008,Rahn Lake,Chemistry,43.104594,-99.83559,SD-NI-L-RAHN_01
SWLABAC6002,null,Chemistry,43.169086,-99.903393,SD-NI-L-DOG_EAR_01
SWLAZZZ6002A,null,Chemistry,43.17016,-99.900077,SD-NI-L-DOG_EAR_01
SWLAZZZ6002C,null,Chemistry,43.171072,-99.888278,SD-NI-L-DOG_EAR_01
SWLAZZZ6002,null,Chemistry,43.171179,-99.894741,SD-NI-L-DOG_EAR_01
SWLAZZZ6002B,null,Chemistry,43.171179,-99.894741,SD-NI-L-DOG_EAR_01
SWLABAC3907,Freeman Lake,Chemistry,43.889682,-101.149704,SD-BA-L-FREEMAN_01
SWLABAC4505,Fate Dam,Chemistry,43.939268,-100.010303,SD-MI-L-FATE_01
SWLAZZZ4106C,Sheriff Dam,Chemistry,44.104095,-100.423812,SD-BA-L-SHERIFF_01
